법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,공동부령정보,시행일자,자법타법여부,법령상세링크
262223,현행,해양교육 및 해양문화의 활성화에 관한 법률 시행규칙,해양교육문화법 시행규칙,014027,20240430,00665,일부개정,1192000,해양수산부,해양수산부령,,20240501,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=262223&type=HTML&mobileYn=&efYd=20240501
259593,현행,해양레저관광진흥법,,014610,20240130,20178,제정,1192000,해양수산부,법률,,20250131,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=259593&type=HTML&mobileYn=&efYd=20250131
268263,현행,해양레저관광진흥법 시행령,,014813,20250121,35224,제정,1192000,해양수산부,대통령령,,20250131,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=268263&type=HTML&mobileYn=&efYd=20250131
268959,현행,해양레저관광진흥법 시행규칙,,014833,20250131,00718,제정,1192000,해양수산부,해양수산부령,,20250131,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=268959&type=HTML&mobileYn=&efYd=20250131
252943,현행,해양사고의 조사 및 심판에 관한 법률,해양사고심판법,000047,20230725,19573,타법개정,1192000,해양수산부,법률,,20240126,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=252943&type=HTML&mobileYn=&efYd=20240126
287211,현행,해양사고의 조사 및 심판에 관한 법률 시행령,해양사고심판법 시행령,005551,20260623,36423,타법개정,1192000,해양수산부,대통령령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287211&type=HTML&mobileYn=&efYd=20260701
260125,현행,해양사고의 조사 및 심판에 관한 법률 시행규칙,해양사고심판법 시행규칙,008663,20240205,00652,타법개정,1192000,해양수산부,해양수산부령,,20240126,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=260125&type=HTML&mobileYn=&efYd=20240126
246829,현행,해양산업클러스터의 지정 및 육성 등에 관한 특별법,해양산업클러스터법,012569,20221227,19117,타법개정,1192000,해양수산부,법률,,20230628,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=246829&type=HTML&mobileYn=&efYd=20230628
262349,현행,해양산업클러스터의 지정 및 육성 등에 관한 특별법 시행령,,012681,20240507,34487,타법개정,1192000,해양수산부,대통령령,,20240517,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=262349&type=HTML&mobileYn=&efYd=20240517
187988,현행,해양산업클러스터의 지정 및 육성 등에 관한 특별법 시행규칙,,012684,20161130,00204,제정,1192000,해양수산부,해양수산부령,,20161130,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=187988&type=HTML&mobileYn=&efYd=20161130
259955,현행,해양생태계의 보전 및 관리에 관한 법률,해양생태계법,010298,20240206,20231,타법개정,1192000,해양수산부,법률,,20250807,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=259955&type=HTML&mobileYn=&efYd=20250807
283011,현행,해양생태계의 보전 및 관리에 관한 법률 시행령,해양생태계법 시행령,010419,20260127,36055,타법개정,1192000,해양수산부,대통령령,,20260201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=283011&type=HTML&mobileYn=&efYd=20260201
282101,현행,해양생태계의 보전 및 관리에 관한 법률 시행규칙,해양생태계법 시행규칙,010423,20251226,00774,타법개정,1192000,해양수산부,해양수산부령,,20251226,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=282101&type=HTML&mobileYn=&efYd=20251226
268821,현행,해양수산과학기술 육성법,해양수산과학기술법,012712,20250131,20727,타법개정,1192000,해양수산부,법률,,20260201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=268821&type=HTML&mobileYn=&efYd=20260201
265243,현행,해양수산과학기술 육성법 시행령,,012893,20240910,34884,일부개정,1192000,해양수산부,대통령령,,20240915,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=265243&type=HTML&mobileYn=&efYd=20240915
265499,현행,해양수산과학기술 육성법 시행규칙,,012896,20240913,00692,일부개정,1192000,해양수산부,해양수산부령,,20240915,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=265499&type=HTML&mobileYn=&efYd=20240915
277095,현행,해양수산발전 기본법,,009323,20251001,21065,타법개정,1192000,해양수산부,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277095&type=HTML&mobileYn=&efYd=20251001
281325,현행,해양수산발전 기본법 시행령,,009377,20251230,35947,타법개정,1192000,해양수산부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281325&type=HTML&mobileYn=&efYd=20260102
